timestamp,open,high,low,close,volume,turnover
2025-05-26 06:00:00,0.014134,0.014382,0.014084,0.014267,2721293500.0,38867218.2507
2025-05-26 05:00:00,0.014086,0.014265,0.014002,0.014134,1813000800.0,25611178.7587
2025-05-26 04:00:00,0.014055,0.01409,0.013908,0.014086,1585946600.0,22211844.0114
2025-05-26 03:00:00,0.013694,0.014196,0.013623,0.014055,3513804800.0,48818134.5403
2025-05-26 02:00:00,0.013802,0.013838,0.013633,0.013694,1648777000.0,22600181.8029
2025-05-26 01:00:00,0.013881,0.013908,0.013657,0.013802,1405805000.0,19370297.9151
2025-05-26 00:00:00,0.013597,0.013896,0.013481,0.013881,2031711300.0,27791750.9265
2025-05-25 23:00:00,0.013654,0.013716,0.01344,0.013597,1761917500.0,23942565.5597
2025-05-25 22:00:00,0.013024,0.013687,0.012992,0.013654,3985258800.0,53496057.9553
2025-05-25 21:00:00,0.012995,0.013072,0.012865,0.013024,945094100.0,12268728.5794
2025-05-25 20:00:00,0.013099,0.013126,0.012948,0.012995,932147000.0,12131617.6512
2025-05-25 19:00:00,0.01295,0.013176,0.012934,0.013099,1153859900.0,15078092.4131
2025-05-25 18:00:00,0.01294,0.013019,0.012888,0.01295,733216100.0,9494834.2747
2025-05-25 17:00:00,0.012907,0.012985,0.012838,0.01294,783151000.0,10122752.1686
2025-05-25 16:00:00,0.012912,0.012966,0.012745,0.012907,2691417900.0,34620880.9639
2025-05-25 15:00:00,0.012978,0.013029,0.01262,0.012912,6662799500.0,85310027.8857
2025-05-25 14:00:00,0.013138,0.013147,0.012905,0.012978,1683257000.0,21958915.931
2025-05-25 13:00:00,0.013131,0.013248,0.013005,0.013138,1423915300.0,18689504.527
2025-05-25 12:00:00,0.01299,0.013185,0.012912,0.013131,1825780200.0,23884352.3105
2025-05-25 11:00:00,0.012923,0.013051,0.01286,0.01299,1346777500.0,17456494.6076
2025-05-25 10:00:00,0.013119,0.013155,0.012896,0.012923,2139390900.0,27898596.1944
2025-05-25 09:00:00,0.013199,0.013269,0.012995,0.013119,3503608000.0,45987597.1028
2025-05-25 08:00:00,0.013553,0.013564,0.01312,0.013199,3374097300.0,44963701.6716
2025-05-25 07:00:00,0.013691,0.013701,0.013446,0.013553,1699367000.0,23028398.0604
2025-05-25 06:00:00,0.013737,0.013764,0.013644,0.013691,573782500.0,7858318.1
2025-05-25 05:00:00,0.013756,0.01377,0.013658,0.013737,575393900.0,7888287.5596
2025-05-25 04:00:00,0.013792,0.013811,0.013602,0.013756,1488933300.0,20441273.8275
2025-05-25 03:00:00,0.013534,0.013907,0.013523,0.013792,2292270300.0,31554097.1662
2025-05-25 02:00:00,0.013408,0.013562,0.013297,0.013534,1299187200.0,17470073.3309
2025-05-25 01:00:00,0.013389,0.013541,0.01324,0.013408,2696426800.0,36094021.8037
2025-05-25 00:00:00,0.013767,0.013986,0.013314,0.013389,3818589000.0,52009910.8633
2025-05-24 23:00:00,0.013757,0.013895,0.013615,0.013767,2268243900.0,31208289.2728
2025-05-24 22:00:00,0.013856,0.013862,0.013697,0.013757,1056763800.0,14547403.6213
2025-05-24 21:00:00,0.013918,0.013952,0.013716,0.013856,1193396500.0,16475644.8514
